pvs,src,codec,res_label,short_side,crf,pvs_set,bitrate_kbps,src_bitdepth,fps,v0_1080,v0_4k,v1_1d5h_2160,v1_1d5h_2160_8bit,v1_3d0h_1080
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__h264__crf38,TunnelFlag_1920x1080_5994_10bit_420,h264,1080p,1080,38,ladder,3088.154,10-bit src,59.94006309148265,75.803,97.412,71.821,71.821,73.213
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__h264__crf43,TunnelFlag_1920x1080_5994_10bit_420,h264,1080p,1080,43,ladder,2279.546,10-bit src,59.94006309148265,55.649,85.788,52.501,52.501,55.44
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__hevc__crf18,TunnelFlag_1920x1080_5994_10bit_420,hevc,1080p,1080,18,ladder,23090.699,10-bit src,59.94006309148265,99.964,99.989,100.0,100.0,100.0
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__hevc__crf23,TunnelFlag_1920x1080_5994_10bit_420,hevc,1080p,1080,23,ladder,12149.053,10-bit src,59.94006309148265,99.945,99.974,100.0,100.0,99.997
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__hevc__crf28,TunnelFlag_1920x1080_5994_10bit_420,hevc,1080p,1080,28,ladder,6524.946,10-bit src,59.94006309148265,99.906,99.946,96.154,96.154,95.084
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__hevc__crf33,TunnelFlag_1920x1080_5994_10bit_420,hevc,1080p,1080,33,ladder,3660.333,10-bit src,59.94006309148265,97.201,99.896,85.667,85.667,85.724
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__hevc__crf38,TunnelFlag_1920x1080_5994_10bit_420,hevc,1080p,1080,38,ladder,2218.382,10-bit src,59.94006309148265,82.001,99.212,70.324,70.324,71.848
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__hevc__crf43,TunnelFlag_1920x1080_5994_10bit_420,hevc,1080p,1080,43,ladder,1431.697,10-bit src,59.94006309148265,63.769,89.807,48.497,48.497,51.714
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__vp9__crf20,TunnelFlag_1920x1080_5994_10bit_420,vp9,1080p,1080,20,ladder,53846.823,10-bit src,59.94006309148265,99.978,100.0,100.0,100.0,100.0
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__vp9__crf30,TunnelFlag_1920x1080_5994_10bit_420,vp9,1080p,1080,30,ladder,26614.893,10-bit src,59.94006309148265,99.974,99.999,100.0,100.0,100.0
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__vp9__crf40,TunnelFlag_1920x1080_5994_10bit_420,vp9,1080p,1080,40,ladder,11971.666,10-bit src,59.94006309148265,99.965,99.99,99.719,99.719,99.042
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__vp9__crf50,TunnelFlag_1920x1080_5994_10bit_420,vp9,1080p,1080,50,ladder,5672.667,10-bit src,59.94006309148265,99.939,99.971,90.113,90.113,89.741
TunnelFlag_1920x1080_5994_10bit_420__1920x1080__vp9__crf60,TunnelFlag_1920x1080_5994_10bit_420,vp9,1080p,1080,60,ladder,2796.835,10-bit src,59.94006309148265,90.113,99.913,71.458,71.458,72.87
TunnelFlag_1920x1080_5994_10bit_420__640x360__av1__crf20,TunnelFlag_1920x1080_5994_10bit_420,av1,360p,360,20,ladder,7790.391,10-bit src,59.94006309148265,98.865,99.864,89.323,89.323,88.997
TunnelFlag_1920x1080_5994_10bit_420__640x360__av1__crf30,TunnelFlag_1920x1080_5994_10bit_420,av1,360p,360,30,ladder,4378.216,10-bit src,59.94006309148265,94.776,99.845,83.673,83.673,83.935
TunnelFlag_1920x1080_5994_10bit_420__640x360__av1__crf40,TunnelFlag_1920x1080_5994_10bit_420,av1,360p,360,40,ladder,2358.362,10-bit src,59.94006309148265,86.508,99.684,76.044,76.044,77.049
TunnelFlag_1920x1080_5994_10bit_420__640x360__av1__crf50,TunnelFlag_1920x1080_5994_10bit_420,av1,360p,360,50,ladder,1421.591,10-bit src,59.94006309148265,76.786,96.718,69.568,69.568,71.159
TunnelFlag_1920x1080_5994_10bit_420__640x360__av1__crf60,TunnelFlag_1920x1080_5994_10bit_420,av1,360p,360,60,ladder,768.475,10-bit src,59.94006309148265,61.396,88.06,53.813,53.813,56.658
TunnelFlag_1920x1080_5994_10bit_420__640x360__h264__crf18,TunnelFlag_1920x1080_5994_10bit_420,h264,360p,360,18,ladder,5097.836,10-bit src,59.94006309148265,92.972,99.839,76.557,76.557,77.514
TunnelFlag_1920x1080_5994_10bit_420__640x360__h264__crf23,TunnelFlag_1920x1080_5994_10bit_420,h264,360p,360,23,ladder,2783.044,10-bit src,59.94006309148265,82.765,99.145,64.436,64.436,66.464
TunnelFlag_1920x1080_5994_10bit_420__640x360__h264__crf28,TunnelFlag_1920x1080_5994_10bit_420,h264,360p,360,28,ladder,1578.899,10-bit src,59.94006309148265,67.972,92.277,51.478,51.478,54.493
TunnelFlag_1920x1080_5994_10bit_420__640x360__h264__crf33,TunnelFlag_1920x1080_5994_10bit_420,h264,360p,360,33,ladder,943.697,10-bit src,59.94006309148265,50.775,82.328,36.812,36.812,40.744
TunnelFlag_1920x1080_5994_10bit_420__640x360__h264__crf38,TunnelFlag_1920x1080_5994_10bit_420,h264,360p,360,38,ladder,596.518,10-bit src,59.94006309148265,32.829,70.438,17.826,17.826,22.631
TunnelFlag_1920x1080_5994_10bit_420__640x360__h264__crf43,TunnelFlag_1920x1080_5994_10bit_420,h264,360p,360,43,ladder,417.029,10-bit src,59.94006309148265,18.746,59.28,0.172,0.172,3.479
TunnelFlag_1920x1080_5994_10bit_420__640x360__hevc__crf18,TunnelFlag_1920x1080_5994_10bit_420,hevc,360p,360,18,ladder,5045.742,10-bit src,59.94006309148265,92.255,99.848,83.754,83.754,84.008
TunnelFlag_1920x1080_5994_10bit_420__640x360__hevc__crf23,TunnelFlag_1920x1080_5994_10bit_420,hevc,360p,360,23,ladder,2867.798,10-bit src,59.94006309148265,83.408,98.959,71.254,71.254,72.697
TunnelFlag_1920x1080_5994_10bit_420__640x360__hevc__crf28,TunnelFlag_1920x1080_5994_10bit_420,hevc,360p,360,28,ladder,1676.462,10-bit src,59.94006309148265,71.376,93.356,54.933,54.933,57.698
TunnelFlag_1920x1080_5994_10bit_420__640x360__hevc__crf33,TunnelFlag_1920x1080_5994_10bit_420,hevc,360p,360,33,ladder,993.316,10-bit src,59.94006309148265,56.28,84.729,41.315,41.315,44.986
TunnelFlag_1920x1080_5994_10bit_420__640x360__hevc__crf38,TunnelFlag_1920x1080_5994_10bit_420,hevc,360p,360,38,ladder,590.155,10-bit src,59.94006309148265,39.997,74.792,26.561,26.561,31.008
TunnelFlag_1920x1080_5994_10bit_420__640x360__hevc__crf43,TunnelFlag_1920x1080_5994_10bit_420,hevc,360p,360,43,ladder,365.005,10-bit src,59.94006309148265,24.882,64.105,8.423,8.423,13.531
TunnelFlag_1920x1080_5994_10bit_420__640x360__vp9__crf20,TunnelFlag_1920x1080_5994_10bit_420,vp9,360p,360,20,ladder,11366.222,10-bit src,59.94006309148265,99.307,99.874,90.931,90.931,90.431
TunnelFlag_1920x1080_5994_10bit_420__640x360__vp9__crf30,TunnelFlag_1920x1080_5994_10bit_420,vp9,360p,360,30,ladder,6493.502,10-bit src,59.94006309148265,94.853,99.868,84.849,84.849,84.988
TunnelFlag_1920x1080_5994_10bit_420__640x360__vp9__crf40,TunnelFlag_1920x1080_5994_10bit_420,vp9,360p,360,40,ladder,3177.681,10-bit src,59.94006309148265,84.13,99.174,68.685,68.685,70.343
TunnelFlag_1920x1080_5994_10bit_420__640x360__vp9__crf50,TunnelFlag_1920x1080_5994_10bit_420,vp9,360p,360,50,ladder,1620.875,10-bit src,59.94006309148265,69.318,92.728,50.142,50.142,53.24
TunnelFlag_1920x1080_5994_10bit_420__640x360__vp9__crf60,TunnelFlag_1920x1080_5994_10bit_420,vp9,360p,360,60,ladder,810.109,10-bit src,59.94006309148265,51.421,82.317,36.924,36.924,40.845
TunnelFlag_1920x1080_5994_10bit_420__960x540__av1__crf20,TunnelFlag_1920x1080_5994_10bit_420,av1,540p,540,20,ladder,13044.603,10-bit src,59.94006309148265,99.904,99.94,99.998,99.998,99.605
TunnelFlag_1920x1080_5994_10bit_420__960x540__av1__crf30,TunnelFlag_1920x1080_5994_10bit_420,av1,540p,540,30,ladder,7244.289,10-bit src,59.94006309148265,99.885,99.928,97.729,97.729,96.489
TunnelFlag_1920x1080_5994_10bit_420__960x540__av1__crf40,TunnelFlag_1920x1080_5994_10bit_420,av1,540p,540,40,ladder,3825.755,10-bit src,59.94006309148265,99.837,99.895,91.836,91.836,91.238
TunnelFlag_1920x1080_5994_10bit_420__960x540__av1__crf50,TunnelFlag_1920x1080_5994_10bit_420,av1,540p,540,50,ladder,2291.5,10-bit src,59.94006309148265,95.188,99.858,85.271,85.271,85.369
TunnelFlag_1920x1080_5994_10bit_420__960x540__av1__crf60,TunnelFlag_1920x1080_5994_10bit_420,av1,540p,540,60,ladder,1252.385,10-bit src,59.94006309148265,80.893,98.853,75.019,75.019,76.117
TunnelFlag_1920x1080_5994_10bit_420__960x540__h264__crf18,TunnelFlag_1920x1080_5994_10bit_420,h264,540p,540,18,ladder,9047.572,10-bit src,59.94006309148265,99.882,99.925,95.312,95.312,94.328
TunnelFlag_1920x1080_5994_10bit_420__960x540__h264__crf23,TunnelFlag_1920x1080_5994_10bit_420,h264,540p,540,23,ladder,4792.682,10-bit src,59.94006309148265,99.355,99.889,86.74,86.74,86.687
TunnelFlag_1920x1080_5994_10bit_420__960x540__h264__crf28,TunnelFlag_1920x1080_5994_10bit_420,h264,540p,540,28,ladder,2703.177,10-bit src,59.94006309148265,87.114,99.813,74.058,74.058,75.248
TunnelFlag_1920x1080_5994_10bit_420__960x540__h264__crf33,TunnelFlag_1920x1080_5994_10bit_420,h264,540p,540,33,ladder,1678.709,10-bit src,59.94006309148265,69.753,94.128,58.868,58.868,61.34
TunnelFlag_1920x1080_5994_10bit_420__960x540__h264__crf38,TunnelFlag_1920x1080_5994_10bit_420,h264,540p,540,38,ladder,1090.84,10-bit src,59.94006309148265,49.757,82.133,39.592,39.592,43.365
TunnelFlag_1920x1080_5994_10bit_420__960x540__h264__crf43,TunnelFlag_1920x1080_5994_10bit_420,h264,540p,540,43,ladder,782.174,10-bit src,59.94006309148265,31.594,69.76,17.5,17.5,22.318
TunnelFlag_1920x1080_5994_10bit_420__960x540__hevc__crf18,TunnelFlag_1920x1080_5994_10bit_420,hevc,540p,540,18,ladder,8527.369,10-bit src,59.94006309148265,99.893,99.933,97.894,97.894,96.63
TunnelFlag_1920x1080_5994_10bit_420__960x540__hevc__crf23,TunnelFlag_1920x1080_5994_10bit_420,hevc,540p,540,23,ladder,4707.135,10-bit src,59.94006309148265,99.518,99.907,89.351,89.351,89.022
TunnelFlag_1920x1080_5994_10bit_420__960x540__hevc__crf28,TunnelFlag_1920x1080_5994_10bit_420,hevc,540p,540,28,ladder,2663.387,10-bit src,59.94006309148265,89.929,99.857,75.06,75.06,76.155
TunnelFlag_1920x1080_5994_10bit_420__960x540__hevc__crf33,TunnelFlag_1920x1080_5994_10bit_420,hevc,540p,540,33,ladder,1577.364,10-bit src,59.94006309148265,75.293,96.203,58.816,58.816,61.288
TunnelFlag_1920x1080_5994_10bit_420__960x540__hevc__crf38,TunnelFlag_1920x1080_5994_10bit_420,hevc,540p,540,38,ladder,958.273,10-bit src,59.94006309148265,57.553,85.991,42.902,42.902,46.476
TunnelFlag_1920x1080_5994_10bit_420__960x540__hevc__crf43,TunnelFlag_1920x1080_5994_10bit_420,hevc,540p,540,43,ladder,601.482,10-bit src,59.94006309148265,39.097,74.464,25.221,25.221,29.729
TunnelFlag_1920x1080_5994_10bit_420__960x540__vp9__crf20,TunnelFlag_1920x1080_5994_10bit_420,vp9,540p,540,20,ladder,19817.11,10-bit src,59.94006309148265,99.918,99.95,100.0,100.0,99.866
TunnelFlag_1920x1080_5994_10bit_420__960x540__vp9__crf30,TunnelFlag_1920x1080_5994_10bit_420,vp9,540p,540,30,ladder,10701.672,10-bit src,59.94006309148265,99.913,99.946,97.96,97.96,96.899
TunnelFlag_1920x1080_5994_10bit_420__960x540__vp9__crf40,TunnelFlag_1920x1080_5994_10bit_420,vp9,540p,540,40,ladder,5150.816,10-bit src,59.94006309148265,99.158,99.933,86.44,86.44,86.432
TunnelFlag_1920x1080_5994_10bit_420__960x540__vp9__crf50,TunnelFlag_1920x1080_5994_10bit_420,vp9,540p,540,50,ladder,2559.734,10-bit src,59.94006309148265,87.214,99.811,66.852,66.852,68.663
TunnelFlag_1920x1080_5994_10bit_420__960x540__vp9__crf60,TunnelFlag_1920x1080_5994_10bit_420,vp9,540p,540,60,ladder,1279.151,10-bit src,59.94006309148265,68.4,92.881,50.084,50.084,53.187
Vertical_Carnaby_1080x1920_5994__1080x1920__av1__crf20,Vertical_Carnaby_1080x1920_5994,av1,1080p,1080,20,ladder,18048.667,8-bit src,59.94006309148265,99.581,99.777,96.122,97.796,95.372
Vertical_Carnaby_1080x1920_5994__1080x1920__av1__crf30,Vertical_Carnaby_1080x1920_5994,av1,1080p,1080,30,ladder,9788.636,8-bit src,59.94006309148265,98.048,98.458,93.106,95.022,92.395
Vertical_Carnaby_1080x1920_5994__1080x1920__av1__crf40,Vertical_Carnaby_1080x1920_5994,av1,1080p,1080,40,ladder,4795.19,8-bit src,59.94006309148265,91.645,93.778,86.839,88.738,86.764
Vertical_Carnaby_1080x1920_5994__1080x1920__av1__crf50,Vertical_Carnaby_1080x1920_5994,av1,1080p,1080,50,ladder,2450.98,8-bit src,59.94006309148265,81.204,86.542,78.525,80.315,79.282
Vertical_Carnaby_1080x1920_5994__1080x1920__av1__crf60,Vertical_Carnaby_1080x1920_5994,av1,1080p,1080,60,ladder,1108.702,8-bit src,59.94006309148265,62.828,73.737,62.373,64.051,64.552
Vertical_Carnaby_1080x1920_5994__1080x1920__h264__crf18,Vertical_Carnaby_1080x1920_5994,h264,1080p,1080,18,ladder,18813.639,8-bit src,59.94006309148265,98.6,98.931,94.842,96.559,94.044
Vertical_Carnaby_1080x1920_5994__1080x1920__h264__crf23,Vertical_Carnaby_1080x1920_5994,h264,1080p,1080,23,ladder,10745.416,8-bit src,59.94006309148265,93.668,95.182,89.434,91.343,89.087
Vertical_Carnaby_1080x1920_5994__1080x1920__h264__crf28,Vertical_Carnaby_1080x1920_5994,h264,1080p,1080,28,ladder,6021.255,8-bit src,59.94006309148265,82.784,87.67,81.358,83.158,81.84
Vertical_Carnaby_1080x1920_5994__1080x1920__h264__crf33,Vertical_Carnaby_1080x1920_5994,h264,1080p,1080,33,ladder,3456.796,8-bit src,59.94006309148265,66.795,76.773,69.684,71.424,71.254
Vertical_Carnaby_1080x1920_5994__1080x1920__h264__crf38,Vertical_Carnaby_1080x1920_5994,h264,1080p,1080,38,ladder,2078.314,8-bit src,59.94006309148265,47.223,63.38,53.088,54.858,55.969
Vertical_Carnaby_1080x1920_5994__1080x1920__h264__crf43,Vertical_Carnaby_1080x1920_5994,h264,1080p,1080,43,ladder,1314.401,8-bit src,59.94006309148265,27.786,49.613,32.225,33.828,36.363
Vertical_Carnaby_1080x1920_5994__1080x1920__hevc__crf18,Vertical_Carnaby_1080x1920_5994,hevc,1080p,1080,18,ladder,13414.642,8-bit src,59.94006309148265,98.125,98.491,93.772,95.677,92.994
Vertical_Carnaby_1080x1920_5994__1080x1920__hevc__crf23,Vertical_Carnaby_1080x1920_5994,hevc,1080p,1080,23,ladder,7160.339,8-bit src,59.94006309148265,93.326,94.922,88.77,90.579,88.493
Vertical_Carnaby_1080x1920_5994__1080x1920__hevc__crf28,Vertical_Carnaby_1080x1920_5994,hevc,1080p,1080,28,ladder,3901.838,8-bit src,59.94006309148265,83.928,88.488,81.478,83.077,81.95
Vertical_Carnaby_1080x1920_5994__1080x1920__hevc__crf33,Vertical_Carnaby_1080x1920_5994,hevc,1080p,1080,33,ladder,2156.06,8-bit src,59.94006309148265,70.409,79.286,70.896,72.335,72.361
Vertical_Carnaby_1080x1920_5994__1080x1920__hevc__crf38,Vertical_Carnaby_1080x1920_5994,hevc,1080p,1080,38,ladder,1177.065,8-bit src,59.94006309148265,53.085,67.343,55.337,56.767,58.061
Vertical_Carnaby_1080x1920_5994__1080x1920__hevc__crf43,Vertical_Carnaby_1080x1920_5994,hevc,1080p,1080,43,ladder,680.829,8-bit src,59.94006309148265,35.158,54.688,35.44,36.76,39.429
Vertical_Carnaby_1080x1920_5994__1080x1920__vp9__crf20,Vertical_Carnaby_1080x1920_5994,vp9,1080p,1080,20,ladder,25640.549,8-bit src,59.94006309148265,99.793,99.929,96.837,97.839,96.128
Vertical_Carnaby_1080x1920_5994__1080x1920__vp9__crf30,Vertical_Carnaby_1080x1920_5994,vp9,1080p,1080,30,ladder,13795.12,8-bit src,59.94006309148265,98.722,99.062,94.535,95.863,93.769
Vertical_Carnaby_1080x1920_5994__1080x1920__vp9__crf40,Vertical_Carnaby_1080x1920_5994,vp9,1080p,1080,40,ladder,6499.54,8-bit src,59.94006309148265,93.504,95.27,88.949,90.279,88.65
Vertical_Carnaby_1080x1920_5994__1080x1920__vp9__crf50,Vertical_Carnaby_1080x1920_5994,vp9,1080p,1080,50,ladder,3143.583,8-bit src,59.94006309148265,81.349,87.11,78.828,80.049,79.553
Vertical_Carnaby_1080x1920_5994__1080x1920__vp9__crf60,Vertical_Carnaby_1080x1920_5994,vp9,1080p,1080,60,ladder,1492.975,8-bit src,59.94006309148265,61.974,74.135,60.917,62.089,63.202
Vertical_Carnaby_1080x1920_5994__360x640__av1__crf20,Vertical_Carnaby_1080x1920_5994,av1,360p,360,20,ladder,4375.125,8-bit src,59.94006309148265,84.912,88.593,83.811,81.881,84.051
Vertical_Carnaby_1080x1920_5994__360x640__av1__crf30,Vertical_Carnaby_1080x1920_5994,av1,360p,360,30,ladder,2505.903,8-bit src,59.94006309148265,76.813,83.107,76.639,74.776,77.58
Vertical_Carnaby_1080x1920_5994__360x640__av1__crf40,Vertical_Carnaby_1080x1920_5994,av1,360p,360,40,ladder,1287.937,8-bit src,59.94006309148265,63.653,74.028,65.334,63.576,67.275
Vertical_Carnaby_1080x1920_5994__360x640__av1__crf50,Vertical_Carnaby_1080x1920_5994,av1,360p,360,50,ladder,668.636,8-bit src,59.94006309148265,47.916,62.842,48.987,47.233,52.149
Vertical_Carnaby_1080x1920_5994__360x640__av1__crf60,Vertical_Carnaby_1080x1920_5994,av1,360p,360,60,ladder,286.373,8-bit src,59.94006309148265,26.601,47.119,24.385,22.789,28.899
Vertical_Carnaby_1080x1920_5994__360x640__h264__crf18,Vertical_Carnaby_1080x1920_5994,h264,360p,360,18,ladder,3275.784,8-bit src,59.94006309148265,76.436,82.867,78.099,76.215,78.902
Vertical_Carnaby_1080x1920_5994__360x640__h264__crf23,Vertical_Carnaby_1080x1920_5994,h264,360p,360,23,ladder,1768.269,8-bit src,59.94006309148265,62.926,73.675,66.209,64.46,68.081
Vertical_Carnaby_1080x1920_5994__360x640__h264__crf28,Vertical_Carnaby_1080x1920_5994,h264,360p,360,28,ladder,971.179,8-bit src,59.94006309148265,46.243,62.092,50.161,48.554,53.255
Vertical_Carnaby_1080x1920_5994__360x640__h264__crf33,Vertical_Carnaby_1080x1920_5994,h264,360p,360,33,ladder,546.806,8-bit src,59.94006309148265,28.477,49.205,30.579,29.148,34.815
Vertical_Carnaby_1080x1920_5994__360x640__h264__crf38,Vertical_Carnaby_1080x1920_5994,h264,360p,360,38,ladder,313.475,8-bit src,59.94006309148265,12.604,36.797,10.953,9.763,15.552
Vertical_Carnaby_1080x1920_5994__360x640__h264__crf43,Vertical_Carnaby_1080x1920_5994,h264,360p,360,43,ladder,186.622,8-bit src,59.94006309148265,2.559,26.57,0.404,0.29,1.598
Vertical_Carnaby_1080x1920_5994__360x640__hevc__crf18,Vertical_Carnaby_1080x1920_5994,hevc,360p,360,18,ladder,2963.43,8-bit src,59.94006309148265,75.928,82.324,77.996,76.235,78.808
Vertical_Carnaby_1080x1920_5994__360x640__hevc__crf23,Vertical_Carnaby_1080x1920_5994,hevc,360p,360,23,ladder,1616.656,8-bit src,59.94006309148265,63.788,73.996,67.955,66.339,69.677
Vertical_Carnaby_1080x1920_5994__360x640__hevc__crf28,Vertical_Carnaby_1080x1920_5994,hevc,360p,360,28,ladder,870.694,8-bit src,59.94006309148265,48.58,63.393,53.81,52.358,56.645
Vertical_Carnaby_1080x1920_5994__360x640__hevc__crf33,Vertical_Carnaby_1080x1920_5994,hevc,360p,360,33,ladder,461.329,8-bit src,59.94006309148265,31.824,51.321,34.665,33.329,38.689
Vertical_Carnaby_1080x1920_5994__360x640__hevc__crf38,Vertical_Carnaby_1080x1920_5994,hevc,360p,360,38,ladder,247.992,8-bit src,59.94006309148265,16.109,39.366,14.472,13.229,19.255
Vertical_Carnaby_1080x1920_5994__360x640__hevc__crf43,Vertical_Carnaby_1080x1920_5994,hevc,360p,360,43,ladder,143.616,8-bit src,59.94006309148265,4.49,27.988,1.824,1.554,3.624
Vertical_Carnaby_1080x1920_5994__360x640__vp9__crf20,Vertical_Carnaby_1080x1920_5994,vp9,360p,360,20,ladder,5910.841,8-bit src,59.94006309148265,87.097,90.097,86.222,84.792,86.212
Vertical_Carnaby_1080x1920_5994__360x640__vp9__crf30,Vertical_Carnaby_1080x1920_5994,vp9,360p,360,30,ladder,3334.277,8-bit src,59.94006309148265,79.041,84.705,79.97,78.617,80.588
Vertical_Carnaby_1080x1920_5994__360x640__vp9__crf40,Vertical_Carnaby_1080x1920_5994,vp9,360p,360,40,ladder,1654.62,8-bit src,59.94006309148265,64.495,74.888,67.651,66.424,69.392
Vertical_Carnaby_1080x1920_5994__360x640__vp9__crf50,Vertical_Carnaby_1080x1920_5994,vp9,360p,360,50,ladder,809.552,8-bit src,59.94006309148265,44.885,61.271,47.919,46.82,51.143
Vertical_Carnaby_1080x1920_5994__360x640__vp9__crf60,Vertical_Carnaby_1080x1920_5994,vp9,360p,360,60,ladder,373.727,8-bit src,59.94006309148265,24.294,46.134,21.005,20.015,25.633
Vertical_Carnaby_1080x1920_5994__540x960__av1__crf20,Vertical_Carnaby_1080x1920_5994,av1,540p,540,20,ladder,7467.684,8-bit src,59.94006309148265,95.486,96.424,92.432,91.139,91.769
Vertical_Carnaby_1080x1920_5994__540x960__av1__crf30,Vertical_Carnaby_1080x1920_5994,av1,540p,540,30,ladder,4224.508,8-bit src,59.94006309148265,89.762,92.418,86.839,85.63,86.766
Vertical_Carnaby_1080x1920_5994__540x960__av1__crf40,Vertical_Carnaby_1080x1920_5994,av1,540p,540,40,ladder,2130.349,8-bit src,59.94006309148265,78.538,84.706,77.69,76.615,78.529
Vertical_Carnaby_1080x1920_5994__540x960__av1__crf50,Vertical_Carnaby_1080x1920_5994,av1,540p,540,50,ladder,1107.382,8-bit src,59.94006309148265,63.927,74.477,64.492,63.49,66.499
Vertical_Carnaby_1080x1920_5994__540x960__av1__crf60,Vertical_Carnaby_1080x1920_5994,av1,540p,540,60,ladder,478.023,8-bit src,59.94006309148265,41.963,58.713,41.568,40.665,45.199
Vertical_Carnaby_1080x1920_5994__540x960__h264__crf18,Vertical_Carnaby_1080x1920_5994,h264,540p,540,18,ladder,6276.982,8-bit src,59.94006309148265,89.67,92.31,88.21,87.058,87.996
Vertical_Carnaby_1080x1920_5994__540x960__h264__crf23,Vertical_Carnaby_1080x1920_5994,h264,540p,540,23,ladder,3341.964,8-bit src,59.94006309148265,78.245,84.536,78.658,77.552,79.409
Vertical_Carnaby_1080x1920_5994__540x960__h264__crf28,Vertical_Carnaby_1080x1920_5994,h264,540p,540,28,ladder,1828.492,8-bit src,59.94006309148265,62.728,73.91,65.44,64.392,67.378
Vertical_Carnaby_1080x1920_5994__540x960__h264__crf33,Vertical_Carnaby_1080x1920_5994,h264,540p,540,33,ladder,1040.217,8-bit src,59.94006309148265,43.877,60.693,47.967,46.951,51.207
Vertical_Carnaby_1080x1920_5994__540x960__h264__crf38,Vertical_Carnaby_1080x1920_5994,h264,540p,540,38,ladder,608.25,8-bit src,59.94006309148265,25.019,46.89,27.439,26.482,31.816
Vertical_Carnaby_1080x1920_5994__540x960__h264__crf43,Vertical_Carnaby_1080x1920_5994,h264,540p,540,43,ladder,363.33,8-bit src,59.94006309148265,10.215,34.717,7.835,7.276,11.571
Vertical_Carnaby_1080x1920_5994__540x960__hevc__crf18,Vertical_Carnaby_1080x1920_5994,hevc,540p,540,18,ladder,5133.978,8-bit src,59.94006309148265,88.996,91.748,87.968,86.931,87.778
Vertical_Carnaby_1080x1920_5994__540x960__hevc__crf23,Vertical_Carnaby_1080x1920_5994,hevc,540p,540,23,ladder,2765.466,8-bit src,59.94006309148265,78.846,84.811,79.903,78.964,80.531
Vertical_Carnaby_1080x1920_5994__540x960__hevc__crf28,Vertical_Carnaby_1080x1920_5994,hevc,540p,540,28,ladder,1504.177,8-bit src,59.94006309148265,64.923,75.243,68.253,67.454,69.95
Vertical_Carnaby_1080x1920_5994__540x960__hevc__crf33,Vertical_Carnaby_1080x1920_5994,hevc,540p,540,33,ladder,806.664,8-bit src,59.94006309148265,47.78,63.26,52.037,51.364,54.998
Vertical_Carnaby_1080x1920_5994__540x960__hevc__crf38,Vertical_Carnaby_1080x1920_5994,hevc,540p,540,38,ladder,425.976,8-bit src,59.94006309148265,29.191,49.708,31.089,30.363,35.297
Vertical_Carnaby_1080x1920_5994__540x960__hevc__crf43,Vertical_Carnaby_1080x1920_5994,hevc,540p,540,43,ladder,238.218,8-bit src,59.94006309148265,13.469,37.363,8.731,8.238,12.955
Vertical_Carnaby_1080x1920_5994__540x960__vp9__crf20,Vertical_Carnaby_1080x1920_5994,vp9,540p,540,20,ladder,10175.443,8-bit src,59.94006309148265,96.598,97.29,94.251,93.304,93.469
Vertical_Carnaby_1080x1920_5994__540x960__vp9__crf30,Vertical_Carnaby_1080x1920_5994,vp9,540p,540,30,ladder,5616.103,8-bit src,59.94006309148265,91.256,93.521,89.325,88.41,88.99
Vertical_Carnaby_1080x1920_5994__540x960__vp9__crf40,Vertical_Carnaby_1080x1920_5994,vp9,540p,540,40,ladder,2750.639,8-bit src,59.94006309148265,79.327,85.463,79.518,78.708,80.179
Vertical_Carnaby_1080x1920_5994__540x960__vp9__crf50,Vertical_Carnaby_1080x1920_5994,vp9,540p,540,50,ladder,1343.443,8-bit src,59.94006309148265,61.212,73.141,63.201,62.468,65.311
Vertical_Carnaby_1080x1920_5994__540x960__vp9__crf60,Vertical_Carnaby_1080x1920_5994,vp9,540p,540,60,ladder,633.18,8-bit src,59.94006309148265,39.734,58.108,38.958,38.267,42.732
Vertical_Carnaby_1080x1920_5994__720x1280__av1__crf20,Vertical_Carnaby_1080x1920_5994,av1,720p,720,20,ladder,10673.504,8-bit src,59.94006309148265,98.285,98.675,95.215,94.999,94.362
Vertical_Carnaby_1080x1920_5994__720x1280__av1__crf30,Vertical_Carnaby_1080x1920_5994,av1,720p,720,30,ladder,5887.797,8-bit src,59.94006309148265,94.265,95.637,90.828,90.648,90.33
Vertical_Carnaby_1080x1920_5994__720x1280__av1__crf40,Vertical_Carnaby_1080x1920_5994,av1,720p,720,40,ladder,2933.241,8-bit src,59.94006309148265,84.554,88.887,82.838,82.711,83.173
Vertical_Carnaby_1080x1920_5994__720x1280__av1__crf50,Vertical_Carnaby_1080x1920_5994,av1,720p,720,50,ladder,1516.123,8-bit src,59.94006309148265,71.537,79.849,71.929,71.821,73.298
Vertical_Carnaby_1080x1920_5994__720x1280__av1__crf60,Vertical_Carnaby_1080x1920_5994,av1,720p,720,60,ladder,669.746,8-bit src,59.94006309148265,50.45,64.908,51.293,51.21,54.299
